decision_time,true_result,sim_1
2023-11-24 04:00:00,"(np.True_, np.float64(8.64))","(True, 9.43)"
2023-11-24 16:00:00,"(np.True_, np.float64(6.81))","(False, 12.0)"
2023-11-25 04:00:00,"(np.True_, np.float64(3.73))","(False, 12.0)"
2023-11-25 16:00:00,"(np.True_, np.float64(4.8))","(False, 12.0)"
2023-11-26 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.68)"
2023-11-26 16:00:00,"(np.True_, np.float64(7.12))","(False, 12.0)"
2023-11-27 04:00:00,"(np.True_, np.float64(4.67))","(True, 6.46)"
2023-11-27 16:00:00,"(np.True_, np.float64(6.76))","(True, 7.34)"
2023-11-28 04:00:00,"(np.True_, np.float64(4.62))","(True, 6.44)"
2023-11-28 16:00:00,"(np.True_, np.float64(6.58))","(True, 5.15)"
2023-11-29 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-29 16:00:00,"(np.True_, np.float64(6.65))","(True, 5.61)"
2023-11-30 04:00:00,"(np.False_, np.float64(12.0))","(True, 5.76)"
2023-11-30 16:00:00,"(np.True_, np.float64(6.44))","(True, 11.41)"
2023-12-01 04:00:00,"(np.True_, np.float64(3.56))","(True, 5.96)"
2023-12-01 16:00:00,"(np.True_, np.float64(6.48))","(True, 4.69)"
2023-12-02 04:00:00,"(np.False_, np.float64(12.0))","(True, 7.58)"
2023-12-02 16:00:00,"(np.True_, np.float64(6.36))","(True, 2.26)"
2023-12-03 04:00:00,"(np.True_, np.float64(9.46))","(True, 6.07)"
2023-12-03 16:00:00,"(np.True_, np.float64(4.81))","(True, 6.98)"
2023-12-04 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-12-04 16:00:00,"(np.True_, np.float64(2.04))","(True, 6.86)"
2023-12-05 04:00:00,"(np.True_, np.float64(5.78))","(True, 3.69)"
2023-12-05 16:00:00,"(np.True_, np.float64(7.57))","(True, 5.76)"
2023-12-06 04:00:00,"(np.True_, np.float64(3.56))","(True, 4.65)"
2023-12-06 16:00:00,"(np.True_, np.float64(1.69))","(True, 6.95)"
2023-12-07 04:00:00,"(np.True_, np.float64(5.99))","(True, 5.88)"
2023-12-07 16:00:00,"(np.True_, np.float64(6.54))","(True, 7.61)"
2023-12-08 04:00:00,"(np.False_, np.float64(12.0))","(True, 3.51)"
2023-12-08 16:00:00,"(np.True_, np.float64(7.58))","(True, 4.44)"
2023-12-09 04:00:00,"(np.True_, np.float64(11.72))","(True, 6.48)"
2023-12-09 16:00:00,"(np.True_, np.float64(4.63))","(False, 12.0)"
2023-12-10 04:00:00,"(np.True_, np.float64(3.69))","(True, 6.35)"
2023-12-10 16:00:00,"(np.True_, np.float64(5.69))","(True, 7.08)"
2023-12-11 04:00:00,"(np.True_, np.float64(2.4))","(False, 12.0)"
2023-12-11 16:00:00,"(np.True_, np.float64(6.97))","(True, 6.45)"
2023-12-12 04:00:00,"(np.True_, np.float64(5.56))","(True, 5.75)"
2023-12-12 16:00:00,"(np.True_, np.float64(6.18))","(True, 6.85)"
2023-12-13 04:00:00,"(np.True_, np.float64(3.2))","(True, 6.54)"
2023-12-13 16:00:00,"(np.True_, np.float64(6.29))","(True, 6.72)"
2023-12-14 04:00:00,"(np.True_, np.float64(4.04))","(True, 6.41)"
2023-12-14 16:00:00,"(np.True_, np.float64(6.19))","(True, 6.45)"
2023-12-15 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-12-15 16:00:00,"(np.True_, np.float64(4.88))","(True, 7.08)"
2023-12-16 04:00:00,"(np.True_, np.float64(3.99))","(True, 5.46)"
2023-12-16 16:00:00,"(np.True_, np.float64(5.45))","(True, 5.45)"
2023-12-17 04:00:00,"(np.True_, np.float64(4.08))","(True, 5.65)"
2023-12-17 16:00:00,"(np.True_, np.float64(7.34))","(True, 5.83)"
2023-12-18 04:00:00,"(np.True_, np.float64(11.3))","(True, 5.14)"
2023-12-18 16:00:00,"(np.True_, np.float64(6.24))","(True, 5.96)"
2023-12-19 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-12-19 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-12-20 04:00:00,"(np.True_, np.float64(2.62))","(True, 5.08)"
2023-12-20 16:00:00,"(np.True_, np.float64(5.96))","(True, 5.14)"
2023-12-21 04:00:00,"(np.True_, np.float64(2.28))","(True, 5.24)"
2023-12-21 16:00:00,"(np.True_, np.float64(5.42))","(True, 5.08)"
2023-12-22 04:00:00,"(np.True_, np.float64(3.48))","(False, 12.0)"
2023-12-22 16:00:00,"(np.True_, np.float64(6.07))","(True, 5.78)"
2023-12-23 04:00:00,"(np.True_, np.float64(9.29))","(True, 3.39)"
2023-12-23 16:00:00,"(np.True_, np.float64(5.99))","(True, 6.55)"
2023-12-24 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.04)"
2023-12-24 16:00:00,"(np.True_, np.float64(6.08))","(True, 6.0)"
