decision_time,true_result,sim_1
2023-10-20 04:00:00,"(np.True_, np.float64(6.83))","(False, 12.0)"
2023-10-20 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-10-21 04:00:00,"(np.True_, np.float64(10.13))","(False, 12.0)"
2023-10-21 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-10-22 04:00:00,"(np.True_, np.float64(4.63))","(False, 12.0)"
2023-10-22 16:00:00,"(np.True_, np.float64(10.1))","(True, 9.07)"
2023-10-23 04:00:00,"(np.True_, np.float64(4.72))","(False, 12.0)"
2023-10-23 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-10-24 04:00:00,"(np.False_, np.float64(12.0))","(True, 10.24)"
2023-10-24 16:00:00,"(np.True_, np.float64(0.58))","(False, 12.0)"
2023-10-25 04:00:00,"(np.True_, np.float64(1.66))","(False, 12.0)"
2023-10-25 16:00:00,"(np.True_, np.float64(8.35))","(False, 12.0)"
2023-10-26 04:00:00,"(np.True_, np.float64(4.83))","(False, 12.0)"
2023-10-26 16:00:00,"(np.True_, np.float64(8.75))","(False, 12.0)"
2023-10-27 04:00:00,"(np.True_, np.float64(5.41))","(True, 7.07)"
2023-10-27 16:00:00,"(np.True_, np.float64(8.35))","(False, 12.0)"
2023-10-28 04:00:00,"(np.True_, np.float64(3.88))","(True, 3.57)"
2023-10-28 16:00:00,"(np.True_, np.float64(10.09))","(True, 4.02)"
2023-10-29 04:00:00,"(np.True_, np.float64(6.88))","(True, 7.24)"
2023-10-29 16:00:00,"(np.True_, np.float64(8.77))","(True, 1.48)"
2023-10-30 04:00:00,"(np.True_, np.float64(5.18))","(False, 12.0)"
2023-10-30 16:00:00,"(np.True_, np.float64(8.92))","(True, 1.22)"
2023-10-31 04:00:00,"(np.True_, np.float64(6.32))","(True, 8.57)"
2023-10-31 16:00:00,"(np.True_, np.float64(1.68))","(True, 10.12)"
2023-11-01 04:00:00,"(np.True_, np.float64(4.65))","(True, 6.89)"
2023-11-01 16:00:00,"(np.True_, np.float64(11.07))","(True, 4.99)"
2023-11-02 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.96)"
2023-11-02 16:00:00,"(np.True_, np.float64(8.98))","(False, 12.0)"
2023-11-03 04:00:00,"(np.True_, np.float64(5.0))","(True, 4.67)"
2023-11-03 16:00:00,"(np.True_, np.float64(7.07))","(True, 3.31)"
2023-11-04 04:00:00,"(np.True_, np.float64(4.91))","(True, 5.52)"
2023-11-04 16:00:00,"(np.True_, np.float64(7.63))","(True, 1.28)"
2023-11-05 04:00:00,"(np.True_, np.float64(5.15))","(False, 12.0)"
2023-11-05 16:00:00,"(np.True_, np.float64(8.07))","(False, 12.0)"
2023-11-06 04:00:00,"(np.True_, np.float64(0.57))","(True, 2.78)"
2023-11-06 16:00:00,"(np.True_, np.float64(6.9))","(False, 12.0)"
2023-11-07 04:00:00,"(np.True_, np.float64(4.88))","(False, 12.0)"
2023-11-07 16:00:00,"(np.True_, np.float64(8.42))","(True, 8.89)"
2023-11-08 04:00:00,"(np.True_, np.float64(3.81))","(True, 5.48)"
2023-11-08 16:00:00,"(np.True_, np.float64(10.48))","(False, 12.0)"
2023-11-09 04:00:00,"(np.False_, np.float64(12.0))","(True, 8.69)"
2023-11-09 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.67)"
2023-11-10 04:00:00,"(np.False_, np.float64(12.0))","(True, 0.69)"
2023-11-10 16:00:00,"(np.True_, np.float64(3.56))","(True, 6.9)"
2023-11-11 04:00:00,"(np.True_, np.float64(5.43))","(True, 8.19)"
2023-11-11 16:00:00,"(np.True_, np.float64(8.01))","(True, 10.07)"
2023-11-12 04:00:00,"(np.True_, np.float64(5.47))","(False, 12.0)"
2023-11-12 16:00:00,"(np.True_, np.float64(6.88))","(True, 8.0)"
2023-11-13 04:00:00,"(np.True_, np.float64(4.73))","(True, 3.15)"
2023-11-13 16:00:00,"(np.True_, np.float64(1.25))","(False, 12.0)"
2023-11-14 04:00:00,"(np.False_, np.float64(12.0))","(True, 5.42)"
2023-11-14 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-15 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.57)"
2023-11-15 16:00:00,"(np.False_, np.float64(12.0))","(True, 10.4)"
2023-11-16 04:00:00,"(np.False_, np.float64(12.0))","(True, 7.86)"
2023-11-16 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-17 04:00:00,"(np.False_, np.float64(12.0))","(True, 3.55)"
2023-11-17 16:00:00,"(np.True_, np.float64(9.76))","(False, 12.0)"
2023-11-18 04:00:00,"(np.True_, np.float64(5.52))","(True, 10.45)"
2023-11-18 16:00:00,"(np.False_, np.float64(12.0))","(True, 8.47)"
2023-11-19 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-19 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-20 04:00:00,"(np.False_, np.float64(12.0))","(True, 3.82)"
2023-11-20 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.48)"
2023-11-21 04:00:00,"(np.False_, np.float64(12.0))","(True, 10.24)"
2023-11-21 16:00:00,"(np.False_, np.float64(12.0))","(True, 2.65)"
2023-11-22 04:00:00,"(np.False_, np.float64(12.0))","(True, 9.29)"
2023-11-22 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-23 04:00:00,"(np.False_, np.float64(12.0))","(True, 10.13)"
2023-11-23 16:00:00,"(np.False_, np.float64(12.0))","(True, 1.8)"
2023-11-24 04:00:00,"(np.False_, np.float64(12.0))","(True, 10.1)"
2023-11-24 16:00:00,"(np.False_, np.float64(12.0))","(True, 10.02)"
2023-11-25 04:00:00,"(np.False_, np.float64(12.0))","(True, 10.26)"
2023-11-25 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-26 04:00:00,"(np.False_, np.float64(12.0))","(True, 2.1)"
