decision_time,true_result,sim_1
2024-01-02 04:00:00,"(np.True_, np.float64(4.05))","(True, 4.98)"
2024-01-02 16:00:00,"(np.True_, np.float64(4.58))","(True, 2.23)"
2024-01-03 04:00:00,"(np.True_, np.float64(1.75))","(True, 1.78)"
2024-01-03 16:00:00,"(np.True_, np.float64(3.78))","(True, 6.04)"
2024-01-04 04:00:00,"(np.True_, np.float64(3.31))","(True, 4.09)"
2024-01-04 16:00:00,"(np.True_, np.float64(3.53))","(True, 4.95)"
2024-01-05 04:00:00,"(np.True_, np.float64(4.78))","(True, 5.15)"
2024-01-05 16:00:00,"(np.True_, np.float64(4.57))","(True, 4.33)"
2024-01-06 04:00:00,"(np.True_, np.float64(5.85))","(True, 4.1)"
2024-01-06 16:00:00,"(np.True_, np.float64(3.63))","(True, 3.12)"
2024-01-07 04:00:00,"(np.True_, np.float64(4.97))","(False, 12.0)"
2024-01-07 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.66)"
2024-01-08 04:00:00,"(np.False_, np.float64(12.0))","(True, 5.77)"
2024-01-08 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-09 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.05)"
2024-01-09 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-10 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-10 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-11 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.31)"
2024-01-11 16:00:00,"(np.False_, np.float64(12.0))","(True, 1.88)"
2024-01-12 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-12 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-13 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.59)"
2024-01-13 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.86)"
2024-01-14 04:00:00,"(np.False_, np.float64(12.0))","(True, 3.69)"
2024-01-14 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-15 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-15 16:00:00,"(np.False_, np.float64(12.0))","(True, 8.13)"
2024-01-16 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-16 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-17 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-17 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-18 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-18 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-19 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.34)"
2024-01-19 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.88)"
2024-01-20 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-20 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-21 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-21 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.63)"
2024-01-22 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-22 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-23 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-01-23 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.54)"
2024-01-24 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.82)"
2024-01-25 04:00:00,"(np.True_, np.float64(4.1))","(False, 12.0)"
2024-01-25 16:00:00,"(np.True_, np.float64(5.87))","(True, 6.22)"
2024-01-26 04:00:00,"(np.True_, np.float64(4.68))","(False, 12.0)"
2024-01-26 16:00:00,"(np.True_, np.float64(6.35))","(True, 1.88)"
2024-01-27 04:00:00,"(np.False_, np.float64(12.0))","(True, 2.11)"
2024-01-27 16:00:00,"(np.True_, np.float64(7.04))","(True, 5.28)"
2024-01-28 04:00:00,"(np.True_, np.float64(4.08))","(True, 2.56)"
2024-01-28 16:00:00,"(np.True_, np.float64(4.22))","(False, 12.0)"
2024-01-29 04:00:00,"(np.True_, np.float64(1.77))","(True, 3.98)"
2024-01-29 16:00:00,"(np.True_, np.float64(6.49))","(True, 3.27)"
2024-01-30 04:00:00,"(np.True_, np.float64(5.59))","(True, 3.77)"
2024-01-30 16:00:00,"(np.True_, np.float64(3.13))","(True, 4.71)"
2024-01-31 04:00:00,"(np.True_, np.float64(5.78))","(True, 5.31)"
2024-01-31 16:00:00,"(np.True_, np.float64(6.97))","(True, 6.99)"
2024-02-01 04:00:00,"(np.True_, np.float64(5.86))","(True, 7.03)"
2024-02-01 16:00:00,"(np.True_, np.float64(4.03))","(True, 4.03)"
2024-02-02 04:00:00,"(np.True_, np.float64(4.09))","(False, 12.0)"
2024-02-02 16:00:00,"(np.True_, np.float64(5.83))","(True, 1.56)"
2024-02-03 04:00:00,"(np.True_, np.float64(4.91))","(True, 3.53)"
2024-02-03 16:00:00,"(np.True_, np.float64(4.13))","(True, 4.23)"
2024-02-04 04:00:00,"(np.True_, np.float64(4.79))","(True, 5.91)"
2024-02-04 16:00:00,"(np.True_, np.float64(3.97))","(True, 5.5)"
2024-02-05 04:00:00,"(np.True_, np.float64(1.91))","(True, 7.25)"
2024-02-05 16:00:00,"(np.True_, np.float64(5.02))","(True, 3.45)"
2024-02-06 04:00:00,"(np.True_, np.float64(5.29))","(True, 5.15)"
2024-02-06 16:00:00,"(np.True_, np.float64(5.54))","(True, 3.45)"
2024-02-07 04:00:00,"(np.True_, np.float64(4.04))","(True, 4.95)"
2024-02-07 16:00:00,"(np.True_, np.float64(2.95))","(True, 4.93)"
2024-02-08 04:00:00,"(np.True_, np.float64(2.54))","(True, 8.2)"
2024-02-08 16:00:00,"(np.True_, np.float64(6.05))","(True, 2.96)"
2024-02-09 04:00:00,"(np.True_, np.float64(4.01))","(True, 4.74)"
2024-02-09 16:00:00,"(np.True_, np.float64(5.76))","(True, 0.58)"
2024-02-10 04:00:00,"(np.True_, np.float64(5.95))","(True, 3.77)"
2024-02-10 16:00:00,"(np.True_, np.float64(3.54))","(True, 4.13)"
2024-02-11 04:00:00,"(np.True_, np.float64(4.98))","(True, 4.34)"
2024-02-11 16:00:00,"(np.True_, np.float64(4.94))","(True, 4.08)"
