decision_time,true_result,sim_1
2023-12-24 04:00:00,"(np.True_, np.float64(0.2))","(True, 7.02)"
2023-12-24 16:00:00,"(np.True_, np.float64(4.69))","(True, 3.86)"
2023-12-25 04:00:00,"(np.True_, np.float64(9.0))","(True, 3.17)"
2023-12-25 16:00:00,"(np.True_, np.float64(4.45))","(True, 0.76)"
2023-12-26 04:00:00,"(np.True_, np.float64(5.45))","(True, 3.87)"
2023-12-26 16:00:00,"(np.True_, np.float64(2.95))","(True, 3.18)"
2023-12-27 04:00:00,"(np.False_, np.float64(12.0))","(True, 8.7)"
2023-12-27 16:00:00,"(np.True_, np.float64(4.56))","(True, 3.85)"
2023-12-28 04:00:00,"(np.True_, np.float64(3.92))","(False, 12.0)"
2023-12-28 16:00:00,"(np.True_, np.float64(6.25))","(True, 5.48)"
2023-12-29 04:00:00,"(np.True_, np.float64(7.97))","(True, 7.82)"
2023-12-29 16:00:00,"(np.True_, np.float64(5.05))","(True, 3.85)"
2023-12-30 04:00:00,"(np.True_, np.float64(8.71))","(True, 9.68)"
2023-12-30 16:00:00,"(np.True_, np.float64(6.23))","(True, 4.68)"
2023-12-31 04:00:00,"(np.True_, np.float64(4.49))","(False, 12.0)"
2023-12-31 16:00:00,"(np.True_, np.float64(1.85))","(True, 4.68)"
2024-01-01 04:00:00,"(np.True_, np.float64(3.87))","(False, 12.0)"
2024-01-01 16:00:00,"(np.True_, np.float64(3.85))","(True, 3.29)"
2024-01-02 04:00:00,"(np.True_, np.float64(6.41))","(True, 9.68)"
2024-01-02 16:00:00,"(np.True_, np.float64(3.5))","(True, 1.92)"
2024-01-03 04:00:00,"(np.True_, np.float64(7.33))","(False, 12.0)"
2024-01-03 16:00:00,"(np.True_, np.float64(5.49))","(True, 1.57)"
2024-01-04 04:00:00,"(np.True_, np.float64(9.99))","(True, 4.61)"
2024-01-04 16:00:00,"(np.True_, np.float64(5.66))","(True, 4.69)"
2024-01-05 04:00:00,"(np.True_, np.float64(4.26))","(True, 7.13)"
2024-01-05 16:00:00,"(np.True_, np.float64(3.97))","(True, 4.2)"
2024-01-06 04:00:00,"(np.True_, np.float64(9.02))","(True, 4.17)"
2024-01-06 16:00:00,"(np.True_, np.float64(0.74))","(True, 4.49)"
2024-01-07 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.68)"
2024-01-07 16:00:00,"(np.True_, np.float64(5.52))","(True, 4.22)"
2024-01-08 04:00:00,"(np.True_, np.float64(2.94))","(True, 9.93)"
2024-01-08 16:00:00,"(np.True_, np.float64(5.5))","(True, 3.24)"
2024-01-09 04:00:00,"(np.True_, np.float64(10.7))","(True, 6.24)"
2024-01-09 16:00:00,"(np.True_, np.float64(5.06))","(True, 3.3)"
2024-01-10 04:00:00,"(np.True_, np.float64(7.84))","(True, 8.64)"
2024-01-10 16:00:00,"(np.True_, np.float64(3.99))","(True, 4.57)"
2024-01-11 04:00:00,"(np.True_, np.float64(6.15))","(True, 5.52)"
2024-01-11 16:00:00,"(np.True_, np.float64(5.68))","(True, 3.83)"
2024-01-12 04:00:00,"(np.True_, np.float64(9.67))","(False, 12.0)"
2024-01-12 16:00:00,"(np.True_, np.float64(6.24))","(True, 5.04)"
2024-01-13 04:00:00,"(np.False_, np.float64(12.0))","(True, 5.49)"
2024-01-13 16:00:00,"(np.True_, np.float64(0.2))","(True, 3.25)"
2024-01-14 04:00:00,"(np.True_, np.float64(6.96))","(False, 12.0)"
2024-01-14 16:00:00,"(np.True_, np.float64(3.53))","(True, 4.97)"
2024-01-15 04:00:00,"(np.True_, np.float64(8.22))","(True, 9.68)"
2024-01-15 16:00:00,"(np.True_, np.float64(3.35))","(True, 4.17)"
2024-01-16 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.78)"
2024-01-16 16:00:00,"(np.True_, np.float64(4.41))","(True, 5.45)"
2024-01-17 04:00:00,"(np.True_, np.float64(1.59))","(False, 12.0)"
2024-01-17 16:00:00,"(np.True_, np.float64(3.17))","(True, 6.23)"
2024-01-18 04:00:00,"(np.True_, np.float64(5.94))","(True, 4.62)"
2024-01-18 16:00:00,"(np.True_, np.float64(3.56))","(True, 3.54)"
2024-01-19 04:00:00,"(np.True_, np.float64(11.44))","(True, 7.59)"
2024-01-19 16:00:00,"(np.True_, np.float64(5.19))","(True, 6.09)"
2024-01-20 04:00:00,"(np.True_, np.float64(9.68))","(True, 9.24)"
2024-01-20 16:00:00,"(np.True_, np.float64(6.09))","(True, 0.34)"
2024-01-21 04:00:00,"(np.True_, np.float64(7.55))","(False, 12.0)"
2024-01-21 16:00:00,"(np.True_, np.float64(5.19))","(True, 5.87)"
