decision_time,true_result,sim_1
2023-10-24 04:00:00,"(np.False_, np.float64(12.0))","(True, 9.43)"
2023-10-24 16:00:00,"(np.True_, np.float64(8.11))","(False, 12.0)"
2023-10-25 04:00:00,"(np.True_, np.float64(11.36))","(False, 12.0)"
2023-10-25 16:00:00,"(np.True_, np.float64(5.56))","(False, 12.0)"
2023-10-26 04:00:00,"(np.False_, np.float64(12.0))","(True, 7.91)"
2023-10-26 16:00:00,"(np.True_, np.float64(5.17))","(True, 6.23)"
2023-10-27 04:00:00,"(np.True_, np.float64(11.1))","(True, 8.1)"
2023-10-27 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-10-28 04:00:00,"(np.True_, np.float64(6.84))","(True, 5.04)"
2023-10-28 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.74)"
2023-10-29 04:00:00,"(np.True_, np.float64(11.32))","(True, 5.04)"
2023-10-29 16:00:00,"(np.True_, np.float64(5.31))","(True, 7.22)"
2023-10-30 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.2)"
2023-10-30 16:00:00,"(np.True_, np.float64(7.81))","(False, 12.0)"
2023-10-31 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-10-31 16:00:00,"(np.True_, np.float64(5.75))","(False, 12.0)"
2023-11-01 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-01 16:00:00,"(np.True_, np.float64(4.9))","(False, 12.0)"
2023-11-02 04:00:00,"(np.True_, np.float64(10.34))","(True, 2.71)"
2023-11-02 16:00:00,"(np.True_, np.float64(6.51))","(True, 5.69)"
2023-11-03 04:00:00,"(np.False_, np.float64(12.0))","(True, 5.9)"
2023-11-03 16:00:00,"(np.True_, np.float64(6.5))","(False, 12.0)"
2023-11-04 04:00:00,"(np.False_, np.float64(12.0))","(True, 5.84)"
2023-11-04 16:00:00,"(np.True_, np.float64(7.11))","(False, 12.0)"
2023-11-05 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-05 16:00:00,"(np.True_, np.float64(1.04))","(True, 6.27)"
2023-11-06 04:00:00,"(np.True_, np.float64(3.3))","(True, 8.15)"
2023-11-06 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-07 04:00:00,"(np.True_, np.float64(9.85))","(True, 7.22)"
2023-11-07 16:00:00,"(np.False_, np.float64(12.0))","(True, 8.01)"
2023-11-08 04:00:00,"(np.False_, np.float64(12.0))","(True, 8.0)"
2023-11-08 16:00:00,"(np.True_, np.float64(5.93))","(True, 4.9)"
2023-11-09 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-09 16:00:00,"(np.True_, np.float64(7.92))","(False, 12.0)"
2023-11-10 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.72)"
2023-11-10 16:00:00,"(np.True_, np.float64(0.76))","(False, 12.0)"
