decision_time,true_result,sim_1
2023-09-28 04:00:00,"(True, 5.63)","(True, 5.95)"
2023-09-28 16:00:00,"(True, 5.58)","(True, 5.14)"
2023-09-29 04:00:00,"(True, 3.26)","(True, 3.88)"
2023-09-29 16:00:00,"(True, 5.85)","(True, 4.34)"
2023-09-30 04:00:00,"(True, 5.85)","(True, 5.6)"
2023-09-30 16:00:00,"(True, 4.76)","(True, 4.93)"
2023-10-01 04:00:00,"(True, 3.95)","(True, 5.22)"
2023-10-01 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-02 04:00:00,"(True, 2.57)","(True, 5.24)"
2023-10-02 16:00:00,"(True, 4.6)","(True, 5.24)"
2023-10-03 04:00:00,"(True, 2.38)","(True, 4.81)"
2023-10-03 16:00:00,"(True, 4.86)","(True, 6.01)"
2023-10-04 04:00:00,"(True, 4.89)","(True, 5.11)"
2023-10-04 16:00:00,"(True, 5.21)","(True, 4.87)"
2023-10-05 04:00:00,"(True, 2.56)","(True, 5.78)"
2023-10-05 16:00:00,"(True, 5.61)","(True, 2.71)"
2023-10-06 04:00:00,"(True, 3.33)","(True, 5.67)"
2023-10-06 16:00:00,"(True, 5.59)","(False, 12.0)"
2023-10-07 04:00:00,"(True, 5.59)","(False, 12.0)"
2023-10-07 16:00:00,"(True, 10.14)","(True, 5.53)"
2023-10-08 04:00:00,"(True, 3.74)","(True, 3.32)"
2023-10-08 16:00:00,"(True, 5.82)","(True, 5.53)"
2023-10-09 04:00:00,"(True, 2.95)","(True, 3.06)"
2023-10-09 16:00:00,"(True, 4.69)","(True, 5.22)"
2023-10-10 04:00:00,"(True, 3.39)","(True, 4.4)"
2023-10-10 16:00:00,"(True, 8.83)","(False, 12.0)"
2023-10-11 04:00:00,"(True, 2.4)","(True, 3.46)"
2023-10-11 16:00:00,"(False, 12.0)","(True, 5.13)"
2023-10-12 04:00:00,"(True, 2.52)","(True, 4.52)"
2023-10-12 16:00:00,"(True, 4.31)","(True, 4.69)"
2023-10-13 04:00:00,"(True, 3.13)","(True, 3.97)"
2023-10-13 16:00:00,"(False, 12.0)","(True, 5.91)"
2023-10-14 04:00:00,"(True, 4.21)","(True, 10.52)"
2023-10-14 16:00:00,"(True, 4.96)","(True, 3.28)"
2023-10-15 04:00:00,"(True, 5.13)","(True, 4.85)"
2023-10-15 16:00:00,"(True, 5.67)","(True, 2.28)"
2023-10-16 04:00:00,"(True, 2.95)","(True, 4.93)"
2023-10-16 16:00:00,"(True, 4.51)","(True, 5.81)"
2023-10-17 04:00:00,"(True, 9.7)","(True, 4.95)"
2023-10-17 16:00:00,"(True, 5.08)","(True, 3.71)"
2023-10-18 04:00:00,"(True, 2.02)","(True, 2.65)"
2023-10-18 16:00:00,"(True, 5.23)","(True, 3.92)"
2023-10-19 04:00:00,"(True, 3.67)","(True, 2.55)"
2023-10-19 16:00:00,"(True, 4.97)","(True, 4.77)"
2023-10-20 04:00:00,"(True, 2.07)","(True, 4.32)"
2023-10-20 16:00:00,"(True, 4.77)","(True, 4.96)"
2023-10-21 04:00:00,"(True, 1.02)","(True, 3.95)"
2023-10-21 16:00:00,"(True, 5.47)","(True, 4.78)"
2023-10-22 04:00:00,"(True, 4.31)","(True, 10.58)"
2023-10-22 16:00:00,"(True, 4.97)","(True, 5.25)"
2023-10-23 04:00:00,"(True, 3.25)","(True, 4.8)"
2023-10-23 16:00:00,"(True, 5.24)","(True, 4.83)"
2023-10-24 04:00:00,"(True, 2.55)","(True, 3.28)"
2023-10-24 16:00:00,"(True, 4.8)","(True, 2.52)"
2023-10-25 04:00:00,"(True, 3.32)","(True, 4.38)"
2023-10-25 16:00:00,"(True, 10.79)","(True, 3.21)"
2023-10-26 04:00:00,"(True, 3.39)","(True, 3.02)"
2023-10-26 16:00:00,"(True, 4.84)","(True, 3.42)"
2023-10-27 04:00:00,"(True, 3.25)","(True, 2.53)"
2023-10-27 16:00:00,"(True, 3.93)","(True, 2.55)"
2023-10-28 04:00:00,"(True, 5.15)","(True, 2.38)"
2023-10-28 16:00:00,"(True, 7.04)","(True, 3.18)"
2023-10-29 04:00:00,"(False, 12.0)","(True, 3.24)"
2023-10-29 16:00:00,"(True, 5.73)","(True, 3.35)"
2023-10-30 04:00:00,"(True, 3.46)","(True, 3.33)"
2023-10-30 16:00:00,"(True, 5.08)","(True, 4.79)"
2023-10-31 04:00:00,"(True, 3.15)","(True, 4.69)"
2023-10-31 16:00:00,"(True, 5.83)","(True, 4.92)"
2023-11-01 04:00:00,"(True, 2.39)","(True, 4.96)"
2023-11-01 16:00:00,"(True, 5.6)","(True, 6.05)"
2023-11-02 04:00:00,"(True, 3.34)","(True, 5.97)"
2023-11-02 16:00:00,"(True, 5.88)","(True, 2.04)"
2023-11-03 04:00:00,"(True, 4.79)","(True, 5.63)"
2023-11-03 16:00:00,"(True, 5.25)","(False, 12.0)"
2023-11-04 04:00:00,"(True, 6.94)","(True, 5.17)"
2023-11-04 16:00:00,"(True, 5.73)","(True, 7.14)"
2023-11-05 04:00:00,"(True, 4.49)","(False, 12.0)"
2023-11-05 16:00:00,"(True, 5.22)","(False, 12.0)"
2023-11-06 04:00:00,"(True, 6.12)","(True, 4.9)"
2023-11-06 16:00:00,"(False, 12.0)","(True, 5.77)"
2023-11-07 04:00:00,"(True, 3.23)","(True, 4.18)"
2023-11-07 16:00:00,"(True, 4.91)","(True, 5.91)"
2023-11-08 04:00:00,"(True, 2.17)","(True, 5.57)"
2023-11-08 16:00:00,"(True, 7.54)","(True, 5.91)"
2023-11-09 04:00:00,"(True, 3.28)","(True, 4.73)"
2023-11-09 16:00:00,"(True, 4.54)","(True, 4.18)"
2023-11-10 04:00:00,"(True, 5.22)","(True, 4.39)"
2023-11-10 16:00:00,"(True, 5.11)","(True, 2.99)"
2023-11-11 04:00:00,"(True, 4.39)","(True, 4.94)"
2023-11-11 16:00:00,"(True, 5.56)","(True, 5.7)"
2023-11-12 04:00:00,"(True, 4.45)","(True, 5.22)"
2023-11-12 16:00:00,"(True, 6.15)","(True, 5.96)"
