decision_time,true_result,sim_1
2024-02-06 04:00:00,"(np.True_, np.float64(8.22))","(False, 12.0)"
2024-02-06 16:00:00,"(np.True_, np.float64(5.33))","(False, 12.0)"
2024-02-07 04:00:00,"(np.False_, np.float64(12.0))","(True, 1.55)"
2024-02-07 16:00:00,"(np.True_, np.float64(2.8))","(True, 11.13)"
2024-02-08 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-02-08 16:00:00,"(np.True_, np.float64(3.21))","(True, 10.72)"
2024-02-09 04:00:00,"(np.False_, np.float64(12.0))","(True, 0.02)"
2024-02-09 16:00:00,"(np.True_, np.float64(3.5))","(False, 12.0)"
2024-02-10 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-02-10 16:00:00,"(np.True_, np.float64(4.19))","(True, 1.77)"
2024-02-11 04:00:00,"(np.False_, np.float64(12.0))","(True, 0.63)"
2024-02-11 16:00:00,"(np.True_, np.float64(5.69))","(True, 11.62)"
2024-02-12 04:00:00,"(np.True_, np.float64(11.27))","(True, 1.26)"
2024-02-12 16:00:00,"(np.True_, np.float64(5.33))","(False, 12.0)"
2024-02-13 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-02-13 16:00:00,"(np.True_, np.float64(2.82))","(False, 12.0)"
2024-02-14 04:00:00,"(np.False_, np.float64(12.0))","(True, 0.39)"
2024-02-14 16:00:00,"(np.True_, np.float64(0.68))","(False, 12.0)"
2024-02-15 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-02-15 16:00:00,"(np.False_, np.float64(12.0))","(True, 2.81)"
2024-02-16 04:00:00,"(np.True_, np.float64(2.42))","(True, 7.61)"
2024-02-16 16:00:00,"(np.True_, np.float64(5.09))","(True, 11.07)"
2024-02-17 04:00:00,"(np.True_, np.float64(1.79))","(True, 5.4)"
2024-02-17 16:00:00,"(np.True_, np.float64(5.87))","(True, 0.1)"
2024-02-18 04:00:00,"(np.True_, np.float64(0.46))","(True, 11.8)"
2024-02-18 16:00:00,"(np.True_, np.float64(5.38))","(False, 12.0)"
2024-02-19 04:00:00,"(np.False_, np.float64(12.0))","(True, 2.86)"
2024-02-19 16:00:00,"(np.True_, np.float64(0.35))","(False, 12.0)"
2024-02-20 04:00:00,"(np.False_, np.float64(12.0))","(True, 10.89)"
2024-02-20 16:00:00,"(np.True_, np.float64(9.67))","(True, 11.56)"
2024-02-21 04:00:00,"(np.False_, np.float64(12.0))","(True, 8.81)"
2024-02-21 16:00:00,"(np.True_, np.float64(12.0))","(False, 12.0)"
2024-02-22 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-02-22 16:00:00,"(np.True_, np.float64(4.13))","(True, 1.12)"
2024-02-23 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-02-23 16:00:00,"(np.True_, np.float64(0.58))","(True, 0.72)"
2024-02-24 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-02-24 16:00:00,"(np.True_, np.float64(5.06))","(True, 5.26)"
2024-02-25 04:00:00,"(np.True_, np.float64(0.64))","(True, 0.43)"
2024-02-25 16:00:00,"(np.True_, np.float64(2.93))","(True, 10.93)"
2024-02-26 04:00:00,"(np.True_, np.float64(0.41))","(True, 0.29)"
2024-02-26 16:00:00,"(np.True_, np.float64(5.59))","(True, 11.4)"
2024-02-27 04:00:00,"(np.True_, np.float64(11.74))","(True, 0.23)"
2024-02-27 16:00:00,"(np.True_, np.float64(10.77))","(True, 11.38)"
2024-02-28 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-02-28 16:00:00,"(np.True_, np.float64(1.79))","(True, 2.82)"
2024-02-29 04:00:00,"(np.False_, np.float64(12.0))","(True, 1.74)"
2024-02-29 16:00:00,"(np.True_, np.float64(0.36))","(True, 10.94)"
2024-03-01 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-01 16:00:00,"(np.True_, np.float64(1.03))","(False, 12.0)"
2024-03-02 04:00:00,"(np.True_, np.float64(1.05))","(True, 1.74)"
2024-03-02 16:00:00,"(np.True_, np.float64(2.03))","(True, 11.4)"
2024-03-03 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-03 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-04 04:00:00,"(np.True_, np.float64(1.74))","(True, 1.52)"
2024-03-04 16:00:00,"(np.True_, np.float64(0.04))","(True, 0.06)"
2024-03-05 04:00:00,"(np.False_, np.float64(12.0))","(True, 1.51)"
2024-03-05 16:00:00,"(np.True_, np.float64(0.11))","(False, 12.0)"
2024-03-06 04:00:00,"(np.True_, np.float64(0.58))","(False, 12.0)"
2024-03-06 16:00:00,"(np.True_, np.float64(1.38))","(True, 10.94)"
2024-03-07 04:00:00,"(np.False_, np.float64(12.0))","(True, 0.1)"
2024-03-07 16:00:00,"(np.True_, np.float64(0.85))","(True, 1.66)"
2024-03-08 04:00:00,"(np.False_, np.float64(12.0))","(True, 0.16)"
2024-03-08 16:00:00,"(np.True_, np.float64(0.77))","(False, 12.0)"
2024-03-09 04:00:00,"(np.True_, np.float64(10.72))","(False, 12.0)"
2024-03-09 16:00:00,"(np.True_, np.float64(9.09))","(True, 10.71)"
2024-03-10 04:00:00,"(np.False_, np.float64(12.0))","(True, 11.01)"
2024-03-10 16:00:00,"(np.True_, np.float64(1.26))","(True, 1.78)"
2024-03-11 04:00:00,"(np.True_, np.float64(11.58))","(True, 5.88)"
2024-03-11 16:00:00,"(np.True_, np.float64(11.41))","(True, 0.39)"
2024-03-12 04:00:00,"(np.True_, np.float64(11.43))","(True, 11.91)"
2024-03-12 16:00:00,"(np.True_, np.float64(10.5))","(False, 12.0)"
2024-03-13 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-13 16:00:00,"(np.True_, np.float64(1.77))","(True, 10.7)"
2024-03-14 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-14 16:00:00,"(np.True_, np.float64(1.52))","(True, 1.59)"
2024-03-15 04:00:00,"(np.True_, np.float64(11.02))","(False, 12.0)"
2024-03-15 16:00:00,"(np.True_, np.float64(10.93))","(True, 10.71)"
2024-03-16 04:00:00,"(np.True_, np.float64(9.48))","(False, 12.0)"
2024-03-16 16:00:00,"(np.True_, np.float64(8.71))","(True, 3.0)"
2024-03-17 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-17 16:00:00,"(np.True_, np.float64(10.69))","(False, 12.0)"
2024-03-18 04:00:00,"(np.False_, np.float64(12.0))","(True, 1.85)"
2024-03-18 16:00:00,"(np.True_, np.float64(1.49))","(True, 0.39)"
2024-03-19 04:00:00,"(np.True_, np.float64(11.07))","(True, 9.46)"
2024-03-19 16:00:00,"(np.False_, np.float64(12.0))","(True, 1.9)"
2024-03-20 04:00:00,"(np.True_, np.float64(1.7))","(False, 12.0)"
2024-03-20 16:00:00,"(np.True_, np.float64(0.06))","(True, 10.76)"
2024-03-21 04:00:00,"(np.True_, np.float64(10.24))","(False, 12.0)"
2024-03-21 16:00:00,"(np.True_, np.float64(11.14))","(False, 12.0)"
2024-03-22 04:00:00,"(np.True_, np.float64(11.05))","(False, 12.0)"
2024-03-22 16:00:00,"(np.False_, np.float64(12.0))","(True, 10.94)"
2024-03-23 04:00:00,"(np.True_, np.float64(0.07))","(True, 10.97)"
2024-03-23 16:00:00,"(np.True_, np.float64(0.13))","(False, 12.0)"
2024-03-24 04:00:00,"(np.True_, np.float64(0.79))","(False, 12.0)"
2024-03-24 16:00:00,"(np.True_, np.float64(11.76))","(True, 1.77)"
2024-03-25 04:00:00,"(np.False_, np.float64(12.0))","(True, 1.14)"
2024-03-25 16:00:00,"(np.True_, np.float64(0.39))","(False, 12.0)"
2024-03-26 04:00:00,"(np.True_, np.float64(10.38))","(False, 12.0)"
2024-03-26 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-27 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-27 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-28 04:00:00,"(np.True_, np.float64(10.95))","(True, 7.08)"
2024-03-28 16:00:00,"(np.True_, np.float64(11.3))","(True, 1.21)"
2024-03-29 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-29 16:00:00,"(np.True_, np.float64(1.88))","(True, 1.36)"
2024-03-30 04:00:00,"(np.True_, np.float64(11.09))","(False, 12.0)"
2024-03-30 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-31 04:00:00,"(np.True_, np.float64(2.35))","(False, 12.0)"
2024-03-31 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-01 04:00:00,"(np.True_, np.float64(1.22))","(False, 12.0)"
2024-04-01 16:00:00,"(np.True_, np.float64(11.38))","(False, 12.0)"
2024-04-02 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-02 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-03 04:00:00,"(np.True_, np.float64(0.87))","(False, 12.0)"
2024-04-03 16:00:00,"(np.True_, np.float64(1.32))","(True, 10.75)"
2024-04-04 04:00:00,"(np.True_, np.float64(9.59))","(True, 11.25)"
2024-04-04 16:00:00,"(np.False_, np.float64(12.0))","(True, 0.06)"
2024-04-05 04:00:00,"(np.True_, np.float64(1.06))","(True, 10.75)"
2024-04-05 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-06 04:00:00,"(np.False_, np.float64(12.0))","(True, 11.09)"
2024-04-06 16:00:00,"(np.False_, np.float64(12.0))","(True, 10.71)"
2024-04-07 04:00:00,"(np.False_, np.float64(12.0))","(True, 11.4)"
