decision_time,true_result,sim_1
2024-02-28 04:00:00,"(np.True_, np.float64(4.04))","(False, 12.0)"
2024-02-28 16:00:00,"(np.False_, np.float64(12.0))","(True, 1.23)"
2024-02-29 04:00:00,"(np.True_, np.float64(4.24))","(True, 4.11)"
2024-02-29 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-01 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-01 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.54)"
2024-03-02 04:00:00,"(np.True_, np.float64(4.22))","(False, 12.0)"
2024-03-02 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-03 04:00:00,"(np.True_, np.float64(4.36))","(False, 12.0)"
2024-03-03 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.2)"
2024-03-04 04:00:00,"(np.True_, np.float64(4.15))","(True, 4.24)"
2024-03-04 16:00:00,"(np.False_, np.float64(12.0))","(True, 1.24)"
2024-03-05 04:00:00,"(np.True_, np.float64(1.34))","(True, 1.28)"
2024-03-05 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-06 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-06 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-07 04:00:00,"(np.True_, np.float64(11.75))","(True, 4.22)"
2024-03-07 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.26)"
2024-03-08 04:00:00,"(np.True_, np.float64(6.59))","(False, 12.0)"
2024-03-08 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-09 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-09 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.36)"
2024-03-10 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-10 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-11 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-11 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-12 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-12 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.75)"
2024-03-13 04:00:00,"(np.True_, np.float64(8.54))","(False, 12.0)"
2024-03-13 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-14 04:00:00,"(np.True_, np.float64(11.76))","(True, 6.85)"
2024-03-14 16:00:00,"(np.False_, np.float64(12.0))","(True, 2.43)"
2024-03-15 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-15 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.29)"
2024-03-16 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-16 16:00:00,"(np.False_, np.float64(12.0))","(True, 1.37)"
2024-03-17 04:00:00,"(np.True_, np.float64(6.4))","(False, 12.0)"
2024-03-17 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-18 04:00:00,"(np.True_, np.float64(4.37))","(True, 4.65)"
2024-03-18 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-19 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-19 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-20 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-20 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-21 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-21 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-22 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.63)"
2024-03-22 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-23 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-23 16:00:00,"(np.True_, np.float64(2.9))","(False, 12.0)"
2024-03-24 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-24 16:00:00,"(np.False_, np.float64(12.0))","(True, 11.86)"
2024-03-25 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-25 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-26 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-26 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-27 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-27 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-28 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.49)"
2024-03-28 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-29 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-29 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-30 04:00:00,"(np.True_, np.float64(10.46))","(False, 12.0)"
2024-03-30 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-31 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-03-31 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-01 04:00:00,"(np.True_, np.float64(11.55))","(False, 12.0)"
2024-04-01 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-02 04:00:00,"(np.True_, np.float64(4.63))","(False, 12.0)"
2024-04-02 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-03 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-03 16:00:00,"(np.True_, np.float64(6.62))","(False, 12.0)"
2024-04-04 04:00:00,"(np.True_, np.float64(7.33))","(False, 12.0)"
2024-04-04 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-05 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-05 16:00:00,"(np.True_, np.float64(4.34))","(False, 12.0)"
2024-04-06 04:00:00,"(np.True_, np.float64(11.96))","(False, 12.0)"
2024-04-06 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-07 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-07 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-08 04:00:00,"(np.True_, np.float64(8.43))","(False, 12.0)"
2024-04-08 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-09 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-09 16:00:00,"(np.True_, np.float64(3.75))","(False, 12.0)"
2024-04-10 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-10 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-11 04:00:00,"(np.True_, np.float64(4.66))","(True, 3.4)"
2024-04-11 16:00:00,"(np.False_, np.float64(12.0))","(True, 6.1)"
2024-04-12 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-12 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-13 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-13 16:00:00,"(np.True_, np.float64(0.04))","(False, 12.0)"
2024-04-14 04:00:00,"(np.False_, np.float64(12.0))","(True, 8.44)"
2024-04-14 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-15 04:00:00,"(np.True_, np.float64(6.32))","(False, 12.0)"
2024-04-15 16:00:00,"(np.True_, np.float64(0.59))","(False, 12.0)"
2024-04-16 04:00:00,"(np.True_, np.float64(3.74))","(False, 12.0)"
2024-04-16 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-17 04:00:00,"(np.True_, np.float64(6.8))","(False, 12.0)"
2024-04-17 16:00:00,"(np.True_, np.float64(2.06))","(False, 12.0)"
2024-04-18 04:00:00,"(np.False_, np.float64(12.0))","(True, 8.48)"
2024-04-18 16:00:00,"(np.True_, np.float64(0.84))","(False, 12.0)"
2024-04-19 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-19 16:00:00,"(np.True_, np.float64(0.57))","(False, 12.0)"
2024-04-20 04:00:00,"(np.True_, np.float64(5.48))","(False, 12.0)"
2024-04-20 16:00:00,"(np.True_, np.float64(1.23))","(False, 12.0)"
2024-04-21 04:00:00,"(np.True_, np.float64(4.2))","(False, 12.0)"
2024-04-21 16:00:00,"(np.False_, np.float64(12.0))","(True, 11.9)"
2024-04-22 04:00:00,"(np.True_, np.float64(1.6))","(True, 1.3)"
2024-04-22 16:00:00,"(np.False_, np.float64(12.0))","(True, 1.34)"
2024-04-23 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-23 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-24 04:00:00,"(np.True_, np.float64(7.24))","(False, 12.0)"
2024-04-24 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-25 04:00:00,"(np.True_, np.float64(6.32))","(False, 12.0)"
2024-04-25 16:00:00,"(np.True_, np.float64(0.36))","(False, 12.0)"
2024-04-26 04:00:00,"(np.True_, np.float64(0.74))","(False, 12.0)"
2024-04-26 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-27 04:00:00,"(np.True_, np.float64(10.7))","(False, 12.0)"
2024-04-27 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-28 04:00:00,"(np.True_, np.float64(8.09))","(False, 12.0)"
2024-04-28 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-29 04:00:00,"(np.True_, np.float64(6.38))","(False, 12.0)"
2024-04-29 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-04-30 04:00:00,"(np.False_, np.float64(12.0))","(True, 1.25)"
2024-04-30 16:00:00,"(np.False_, np.float64(12.0))","(True, 7.03)"
2024-05-01 04:00:00,"(np.True_, np.float64(1.09))","(True, 4.64)"
2024-05-01 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-02 04:00:00,"(np.True_, np.float64(1.24))","(False, 12.0)"
2024-05-02 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-03 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-03 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-04 04:00:00,"(np.True_, np.float64(1.38))","(False, 12.0)"
2024-05-04 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-05 04:00:00,"(np.True_, np.float64(8.04))","(False, 12.0)"
2024-05-05 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-06 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-06 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-07 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2024-05-07 16:00:00,"(np.True_, np.float64(1.34))","(True, 8.49)"
