decision_time,true_result,sim_1
2024-02-08 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-08 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-09 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-09 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-10 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-10 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-11 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-11 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-12 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-12 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-13 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-13 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-14 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-14 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-15 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-15 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-16 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-16 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-17 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-17 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-18 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-18 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-19 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-19 16:00:00,"(False, 12.0)","(True, 3.04)"
2024-02-20 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-20 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-21 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-21 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-22 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-22 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-23 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-23 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-24 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-24 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-25 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-25 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-26 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-26 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-27 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-27 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-28 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-28 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-29 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-02-29 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-01 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-01 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-02 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-02 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-03 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-03 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-04 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-04 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-05 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-03-05 16:00:00,"(False, 12.0)","(False, 12.0)"
