decision_time,true_result,sim_1
2023-10-20 04:00:00,"(True, 6.83)","(True, 10.71)"
2023-10-20 16:00:00,"(False, 12.0)","(True, 5.17)"
2023-10-21 04:00:00,"(True, 10.13)","(True, 7.7)"
2023-10-21 16:00:00,"(False, 12.0)","(True, 4.77)"
2023-10-22 04:00:00,"(True, 4.63)","(True, 2.46)"
2023-10-22 16:00:00,"(True, 10.1)","(True, 10.41)"
2023-10-23 04:00:00,"(True, 4.72)","(False, 12.0)"
2023-10-23 16:00:00,"(False, 12.0)","(True, 8.26)"
2023-10-24 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-24 16:00:00,"(True, 0.58)","(True, 4.11)"
2023-10-25 04:00:00,"(True, 1.66)","(True, 4.93)"
2023-10-25 16:00:00,"(True, 8.35)","(False, 12.0)"
2023-10-26 04:00:00,"(True, 4.83)","(True, 1.96)"
2023-10-26 16:00:00,"(True, 8.75)","(True, 4.67)"
2023-10-27 04:00:00,"(True, 5.41)","(True, 7.34)"
2023-10-27 16:00:00,"(True, 8.35)","(True, 5.45)"
2023-10-28 04:00:00,"(True, 3.88)","(True, 5.28)"
2023-10-28 16:00:00,"(True, 10.09)","(True, 6.89)"
2023-10-29 04:00:00,"(True, 6.88)","(True, 4.65)"
2023-10-29 16:00:00,"(True, 8.77)","(True, 3.37)"
2023-10-30 04:00:00,"(True, 5.18)","(True, 9.19)"
2023-10-30 16:00:00,"(True, 8.92)","(False, 12.0)"
2023-10-31 04:00:00,"(True, 6.32)","(True, 4.07)"
2023-10-31 16:00:00,"(True, 1.68)","(True, 9.19)"
2023-11-01 04:00:00,"(True, 4.65)","(True, 4.73)"
2023-11-01 16:00:00,"(True, 11.07)","(True, 4.83)"
2023-11-02 04:00:00,"(False, 12.0)","(True, 3.98)"
2023-11-02 16:00:00,"(True, 8.98)","(True, 2.31)"
2023-11-03 04:00:00,"(True, 5.0)","(True, 10.13)"
2023-11-03 16:00:00,"(True, 7.07)","(True, 5.58)"
2023-11-04 04:00:00,"(True, 4.91)","(True, 0.32)"
2023-11-04 16:00:00,"(True, 7.63)","(True, 4.72)"
2023-11-05 04:00:00,"(True, 5.15)","(False, 12.0)"
2023-11-05 16:00:00,"(True, 8.07)","(True, 5.51)"
2023-11-06 04:00:00,"(True, 0.57)","(True, 7.22)"
2023-11-06 16:00:00,"(True, 6.9)","(True, 9.09)"
2023-11-07 04:00:00,"(True, 4.88)","(True, 3.88)"
2023-11-07 16:00:00,"(True, 8.42)","(False, 12.0)"
2023-11-08 04:00:00,"(True, 3.81)","(True, 7.64)"
2023-11-08 16:00:00,"(True, 10.48)","(True, 9.19)"
2023-11-09 04:00:00,"(False, 12.0)","(True, 4.61)"
2023-11-09 16:00:00,"(False, 12.0)","(True, 7.99)"
2023-11-10 04:00:00,"(False, 12.0)","(True, 9.19)"
2023-11-10 16:00:00,"(True, 3.56)","(True, 5.51)"
2023-11-11 04:00:00,"(True, 5.43)","(True, 10.33)"
2023-11-11 16:00:00,"(True, 8.01)","(True, 1.36)"
2023-11-12 04:00:00,"(True, 5.47)","(True, 5.25)"
2023-11-12 16:00:00,"(True, 6.88)","(False, 12.0)"
2023-11-13 04:00:00,"(True, 4.73)","(True, 4.94)"
2023-11-13 16:00:00,"(True, 1.25)","(True, 5.48)"
2023-11-14 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-14 16:00:00,"(False, 12.0)","(True, 5.51)"
2023-11-15 04:00:00,"(False, 12.0)","(True, 4.9)"
2023-11-15 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-16 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-16 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-17 04:00:00,"(False, 12.0)","(True, 2.48)"
2023-11-17 16:00:00,"(True, 9.76)","(False, 12.0)"
2023-11-18 04:00:00,"(True, 5.52)","(True, 3.87)"
2023-11-18 16:00:00,"(False, 12.0)","(True, 9.67)"
2023-11-19 04:00:00,"(False, 12.0)","(True, 6.07)"
2023-11-19 16:00:00,"(False, 12.0)","(True, 9.2)"
2023-11-20 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-20 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-21 04:00:00,"(False, 12.0)","(True, 6.63)"
2023-11-21 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-22 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-22 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-23 04:00:00,"(False, 12.0)","(True, 4.85)"
2023-11-23 16:00:00,"(False, 12.0)","(True, 5.13)"
2023-11-24 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-24 16:00:00,"(False, 12.0)","(True, 4.67)"
2023-11-25 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-25 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-26 04:00:00,"(False, 12.0)","(True, 4.71)"
2023-11-26 16:00:00,"(False, 12.0)","(True, 8.84)"
2023-11-27 04:00:00,"(False, 12.0)","(True, 9.37)"
2023-11-27 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-28 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-28 16:00:00,"(True, 1.95)","(False, 12.0)"
2023-11-29 04:00:00,"(True, 3.62)","(True, 4.61)"
2023-11-29 16:00:00,"(True, 9.2)","(True, 7.65)"
2023-11-30 04:00:00,"(True, 3.95)","(False, 12.0)"
2023-11-30 16:00:00,"(True, 9.2)","(True, 5.58)"
2023-12-01 04:00:00,"(True, 4.03)","(True, 9.2)"
2023-12-01 16:00:00,"(True, 9.37)","(True, 4.16)"
2023-12-02 04:00:00,"(True, 5.0)","(True, 4.16)"
2023-12-02 16:00:00,"(True, 7.68)","(True, 0.15)"
2023-12-03 04:00:00,"(True, 4.71)","(True, 10.41)"
2023-12-03 16:00:00,"(True, 10.86)","(False, 12.0)"
2023-12-04 04:00:00,"(True, 7.31)","(True, 9.97)"
2023-12-04 16:00:00,"(True, 10.88)","(True, 3.57)"
2023-12-05 04:00:00,"(True, 4.67)","(False, 12.0)"
2023-12-05 16:00:00,"(True, 9.12)","(True, 5.46)"
2023-12-06 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-06 16:00:00,"(False, 12.0)","(True, 3.19)"
2023-12-07 04:00:00,"(True, 2.69)","(True, 6.81)"
2023-12-07 16:00:00,"(True, 1.97)","(True, 1.73)"
2023-12-08 04:00:00,"(True, 1.55)","(True, 8.86)"
2023-12-08 16:00:00,"(False, 12.0)","(True, 1.93)"
2023-12-09 04:00:00,"(True, 2.88)","(True, 3.58)"
2023-12-09 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-10 04:00:00,"(True, 5.58)","(True, 9.2)"
2023-12-10 16:00:00,"(True, 7.0)","(True, 3.85)"
2023-12-11 04:00:00,"(True, 10.39)","(True, 4.01)"
2023-12-11 16:00:00,"(True, 9.19)","(False, 12.0)"
2023-12-12 04:00:00,"(True, 4.23)","(False, 12.0)"
2023-12-12 16:00:00,"(True, 2.39)","(True, 4.65)"
2023-12-13 04:00:00,"(True, 3.82)","(True, 4.31)"
2023-12-13 16:00:00,"(False, 12.0)","(True, 2.74)"
2023-12-14 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-14 16:00:00,"(False, 12.0)","(True, 4.13)"
2023-12-15 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-15 16:00:00,"(False, 12.0)","(True, 5.56)"
2023-12-16 04:00:00,"(False, 12.0)","(True, 5.82)"
2023-12-16 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-17 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-17 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-18 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-18 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-19 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-19 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-20 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-20 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-21 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-21 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-22 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-22 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-23 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-23 16:00:00,"(False, 12.0)","(True, 9.98)"
2023-12-24 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-24 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-25 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-12-25 16:00:00,"(False, 12.0)","(True, 5.52)"
