decision_time,true_result,sim_1
2024-01-02 04:00:00,"(True, 4.05)","(True, 4.98)"
2024-01-02 16:00:00,"(True, 4.58)","(True, 6.97)"
2024-01-03 04:00:00,"(True, 1.75)","(True, 1.79)"
2024-01-03 16:00:00,"(True, 3.78)","(True, 3.3)"
2024-01-04 04:00:00,"(True, 3.31)","(True, 1.78)"
2024-01-04 16:00:00,"(True, 3.53)","(True, 6.19)"
2024-01-05 04:00:00,"(True, 4.78)","(True, 7.45)"
2024-01-05 16:00:00,"(True, 4.57)","(True, 5.31)"
2024-01-06 04:00:00,"(True, 5.85)","(True, 4.35)"
2024-01-06 16:00:00,"(True, 3.63)","(True, 4.56)"
2024-01-07 04:00:00,"(True, 4.97)","(False, 12.0)"
2024-01-07 16:00:00,"(False, 12.0)","(True, 5.96)"
2024-01-08 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-08 16:00:00,"(False, 12.0)","(True, 2.52)"
2024-01-09 04:00:00,"(False, 12.0)","(True, 7.03)"
2024-01-09 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-10 04:00:00,"(False, 12.0)","(True, 6.2)"
2024-01-10 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-11 04:00:00,"(False, 12.0)","(True, 5.05)"
2024-01-11 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-12 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-12 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-13 04:00:00,"(False, 12.0)","(True, 5.24)"
2024-01-13 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-14 04:00:00,"(False, 12.0)","(True, 5.82)"
2024-01-14 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-15 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-15 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-16 04:00:00,"(False, 12.0)","(True, 6.19)"
2024-01-16 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-17 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-17 16:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-18 04:00:00,"(False, 12.0)","(False, 12.0)"
2024-01-18 16:00:00,"(False, 12.0)","(True, 4.72)"
2024-01-19 04:00:00,"(False, 12.0)","(False, 12.0)"
