decision_time,true_result,sim_1
2023-09-25 04:00:00,"(True, 5.54)","(True, 4.02)"
2023-09-25 16:00:00,"(True, 8.39)","(True, 7.12)"
2023-09-26 04:00:00,"(True, 7.51)","(False, 12.0)"
2023-09-26 16:00:00,"(False, 12.0)","(True, 7.57)"
2023-09-27 04:00:00,"(True, 1.83)","(True, 6.18)"
2023-09-27 16:00:00,"(True, 2.18)","(False, 12.0)"
2023-09-28 04:00:00,"(False, 12.0)","(True, 4.03)"
2023-09-28 16:00:00,"(True, 6.34)","(True, 5.92)"
2023-09-29 04:00:00,"(True, 4.63)","(False, 12.0)"
2023-09-29 16:00:00,"(True, 6.31)","(True, 10.14)"
2023-09-30 04:00:00,"(True, 4.08)","(False, 12.0)"
2023-09-30 16:00:00,"(True, 8.05)","(True, 8.72)"
2023-10-01 04:00:00,"(False, 12.0)","(True, 10.83)"
2023-10-01 16:00:00,"(True, 8.6)","(False, 12.0)"
2023-10-02 04:00:00,"(True, 4.05)","(True, 5.57)"
2023-10-02 16:00:00,"(True, 8.42)","(True, 11.5)"
2023-10-03 04:00:00,"(True, 3.85)","(True, 2.0)"
2023-10-03 16:00:00,"(True, 6.44)","(True, 6.32)"
2023-10-04 04:00:00,"(True, 1.77)","(True, 5.6)"
2023-10-04 16:00:00,"(True, 6.22)","(True, 5.64)"
2023-10-05 04:00:00,"(True, 4.43)","(True, 7.22)"
2023-10-05 16:00:00,"(True, 8.99)","(False, 12.0)"
2023-10-06 04:00:00,"(True, 5.6)","(True, 5.74)"
2023-10-06 16:00:00,"(True, 7.31)","(True, 5.75)"
2023-10-07 04:00:00,"(True, 7.24)","(False, 12.0)"
2023-10-07 16:00:00,"(True, 7.73)","(True, 5.49)"
2023-10-08 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-08 16:00:00,"(True, 7.28)","(True, 7.65)"
2023-10-09 04:00:00,"(True, 11.84)","(False, 12.0)"
2023-10-09 16:00:00,"(True, 5.17)","(True, 6.33)"
2023-10-10 04:00:00,"(True, 5.33)","(False, 12.0)"
2023-10-10 16:00:00,"(True, 6.34)","(True, 6.3)"
2023-10-11 04:00:00,"(True, 0.18)","(True, 0.79)"
2023-10-11 16:00:00,"(True, 3.72)","(True, 6.25)"
2023-10-12 04:00:00,"(False, 12.0)","(True, 6.23)"
2023-10-12 16:00:00,"(True, 6.17)","(False, 12.0)"
2023-10-13 04:00:00,"(False, 12.0)","(True, 4.29)"
2023-10-13 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-14 04:00:00,"(False, 12.0)","(True, 9.43)"
2023-10-14 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-15 04:00:00,"(False, 12.0)","(True, 8.77)"
2023-10-15 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-16 04:00:00,"(False, 12.0)","(True, 6.33)"
2023-10-16 16:00:00,"(False, 12.0)","(True, 7.41)"
2023-10-17 04:00:00,"(True, 5.51)","(False, 12.0)"
2023-10-17 16:00:00,"(True, 6.57)","(True, 1.78)"
2023-10-18 04:00:00,"(True, 5.74)","(False, 12.0)"
2023-10-18 16:00:00,"(True, 7.61)","(True, 6.24)"
2023-10-19 04:00:00,"(True, 5.63)","(False, 12.0)"
2023-10-19 16:00:00,"(True, 5.54)","(True, 5.61)"
2023-10-20 04:00:00,"(True, 10.16)","(False, 12.0)"
2023-10-20 16:00:00,"(True, 6.31)","(True, 6.07)"
2023-10-21 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-21 16:00:00,"(True, 8.56)","(False, 12.0)"
2023-10-22 04:00:00,"(True, 2.59)","(True, 2.3)"
2023-10-22 16:00:00,"(True, 7.39)","(False, 12.0)"
2023-10-23 04:00:00,"(True, 7.89)","(True, 6.23)"
2023-10-23 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-24 04:00:00,"(True, 5.59)","(True, 5.79)"
2023-10-24 16:00:00,"(True, 7.26)","(False, 12.0)"
2023-10-25 04:00:00,"(True, 2.7)","(True, 6.26)"
2023-10-25 16:00:00,"(True, 6.85)","(True, 8.36)"
2023-10-26 04:00:00,"(False, 12.0)","(True, 8.4)"
2023-10-26 16:00:00,"(True, 5.87)","(True, 6.85)"
2023-10-27 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-10-27 16:00:00,"(False, 12.0)","(True, 7.09)"
2023-10-28 04:00:00,"(True, 9.46)","(True, 6.08)"
2023-10-28 16:00:00,"(True, 8.45)","(True, 4.5)"
2023-10-29 04:00:00,"(True, 4.65)","(False, 12.0)"
2023-10-29 16:00:00,"(True, 7.55)","(True, 3.97)"
2023-10-30 04:00:00,"(True, 5.12)","(False, 12.0)"
2023-10-30 16:00:00,"(True, 7.46)","(True, 8.21)"
2023-10-31 04:00:00,"(False, 12.0)","(True, 4.95)"
2023-10-31 16:00:00,"(True, 1.97)","(False, 12.0)"
2023-11-01 04:00:00,"(True, 6.22)","(True, 2.08)"
2023-11-01 16:00:00,"(True, 7.88)","(False, 12.0)"
2023-11-02 04:00:00,"(True, 5.79)","(True, 6.34)"
2023-11-02 16:00:00,"(True, 8.38)","(True, 6.33)"
2023-11-03 04:00:00,"(True, 6.26)","(True, 6.4)"
2023-11-03 16:00:00,"(True, 8.36)","(True, 7.58)"
2023-11-04 04:00:00,"(True, 5.04)","(False, 12.0)"
2023-11-04 16:00:00,"(False, 12.0)","(True, 6.26)"
2023-11-05 04:00:00,"(True, 6.07)","(True, 5.6)"
2023-11-05 16:00:00,"(True, 7.27)","(True, 7.88)"
2023-11-06 04:00:00,"(True, 6.47)","(True, 6.21)"
2023-11-06 16:00:00,"(True, 7.32)","(True, 5.59)"
2023-11-07 04:00:00,"(False, 12.0)","(True, 7.32)"
2023-11-07 16:00:00,"(False, 12.0)","(True, 2.03)"
2023-11-08 04:00:00,"(False, 12.0)","(True, 5.07)"
2023-11-08 16:00:00,"(False, 12.0)","(True, 6.55)"
2023-11-09 04:00:00,"(True, 5.83)","(True, 5.8)"
2023-11-09 16:00:00,"(True, 6.02)","(True, 2.32)"
2023-11-10 04:00:00,"(False, 12.0)","(True, 5.76)"
2023-11-10 16:00:00,"(True, 8.86)","(False, 12.0)"
2023-11-11 04:00:00,"(True, 11.71)","(True, 10.15)"
2023-11-11 16:00:00,"(True, 10.74)","(False, 12.0)"
2023-11-12 04:00:00,"(True, 5.62)","(False, 12.0)"
2023-11-12 16:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-13 04:00:00,"(True, 5.45)","(True, 8.4)"
2023-11-13 16:00:00,"(True, 7.09)","(False, 12.0)"
2023-11-14 04:00:00,"(True, 6.27)","(True, 6.49)"
2023-11-14 16:00:00,"(True, 7.08)","(False, 12.0)"
2023-11-15 04:00:00,"(True, 6.51)","(False, 12.0)"
2023-11-15 16:00:00,"(True, 8.71)","(True, 2.29)"
2023-11-16 04:00:00,"(True, 7.18)","(False, 12.0)"
2023-11-16 16:00:00,"(True, 7.58)","(True, 2.1)"
2023-11-17 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-17 16:00:00,"(False, 12.0)","(True, 0.1)"
2023-11-18 04:00:00,"(True, 4.83)","(True, 7.72)"
2023-11-18 16:00:00,"(True, 8.8)","(True, 6.24)"
2023-11-19 04:00:00,"(True, 5.88)","(True, 6.48)"
2023-11-19 16:00:00,"(True, 5.2)","(True, 5.56)"
2023-11-20 04:00:00,"(True, 11.5)","(True, 6.26)"
2023-11-20 16:00:00,"(True, 7.78)","(True, 8.72)"
2023-11-21 04:00:00,"(False, 12.0)","(True, 5.2)"
2023-11-21 16:00:00,"(True, 4.7)","(False, 12.0)"
2023-11-22 04:00:00,"(True, 7.5)","(True, 7.17)"
2023-11-22 16:00:00,"(True, 6.45)","(False, 12.0)"
2023-11-23 04:00:00,"(True, 10.1)","(True, 6.32)"
2023-11-23 16:00:00,"(True, 8.73)","(True, 6.43)"
2023-11-24 04:00:00,"(True, 5.41)","(True, 6.78)"
2023-11-24 16:00:00,"(True, 7.0)","(True, 5.19)"
2023-11-25 04:00:00,"(True, 6.51)","(False, 12.0)"
2023-11-25 16:00:00,"(False, 12.0)","(True, 4.88)"
2023-11-26 04:00:00,"(True, 5.87)","(False, 12.0)"
2023-11-26 16:00:00,"(True, 7.42)","(False, 12.0)"
2023-11-27 04:00:00,"(False, 12.0)","(True, 8.76)"
2023-11-27 16:00:00,"(True, 0.7)","(True, 8.57)"
2023-11-28 04:00:00,"(True, 4.36)","(False, 12.0)"
2023-11-28 16:00:00,"(True, 8.14)","(True, 6.25)"
2023-11-29 04:00:00,"(False, 12.0)","(True, 8.59)"
2023-11-29 16:00:00,"(True, 6.1)","(True, 7.01)"
2023-11-30 04:00:00,"(True, 5.59)","(True, 5.59)"
2023-11-30 16:00:00,"(True, 6.6)","(True, 8.64)"
2023-12-01 04:00:00,"(True, 4.16)","(True, 6.47)"
2023-12-01 16:00:00,"(True, 6.57)","(True, 8.28)"
