decision_time,true_result,sim_1
2023-09-27 04:00:00,"(np.True_, np.float64(3.54))","(True, 5.19)"
2023-09-27 16:00:00,"(np.True_, np.float64(5.39))","(True, 3.41)"
2023-09-28 04:00:00,"(np.True_, np.float64(4.17))","(True, 3.68)"
2023-09-28 16:00:00,"(np.True_, np.float64(5.29))","(True, 4.04)"
2023-09-29 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.34)"
2023-09-29 16:00:00,"(np.True_, np.float64(6.24))","(False, 12.0)"
2023-09-30 04:00:00,"(np.False_, np.float64(12.0))","(True, 7.48)"
2023-09-30 16:00:00,"(np.True_, np.float64(4.21))","(True, 6.2)"
2023-10-01 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.19)"
2023-10-01 16:00:00,"(np.True_, np.float64(5.42))","(True, 3.69)"
2023-10-02 04:00:00,"(np.True_, np.float64(8.96))","(True, 8.56)"
2023-10-02 16:00:00,"(np.True_, np.float64(2.47))","(True, 4.61)"
2023-10-03 04:00:00,"(np.True_, np.float64(4.13))","(True, 6.95)"
2023-10-03 16:00:00,"(np.True_, np.float64(5.35))","(True, 4.23)"
2023-10-04 04:00:00,"(np.True_, np.float64(4.13))","(True, 4.99)"
2023-10-04 16:00:00,"(np.True_, np.float64(6.13))","(False, 12.0)"
2023-10-05 04:00:00,"(np.True_, np.float64(4.05))","(True, 3.79)"
2023-10-05 16:00:00,"(np.True_, np.float64(5.83))","(True, 4.91)"
2023-10-06 04:00:00,"(np.False_, np.float64(12.0))","(True, 8.81)"
2023-10-06 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.15)"
2023-10-07 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.94)"
2023-10-07 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.67)"
2023-10-08 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.33)"
2023-10-08 16:00:00,"(np.False_, np.float64(12.0))","(True, 6.25)"
2023-10-09 04:00:00,"(np.True_, np.float64(6.05))","(True, 7.16)"
2023-10-09 16:00:00,"(np.True_, np.float64(3.78))","(True, 4.19)"
2023-10-10 04:00:00,"(np.True_, np.float64(4.11))","(True, 5.14)"
2023-10-10 16:00:00,"(np.True_, np.float64(4.23))","(True, 3.22)"
2023-10-11 04:00:00,"(np.True_, np.float64(4.33))","(True, 5.78)"
2023-10-11 16:00:00,"(np.True_, np.float64(3.36))","(True, 4.26)"
2023-10-12 04:00:00,"(np.True_, np.float64(4.22))","(True, 4.42)"
2023-10-12 16:00:00,"(np.True_, np.float64(6.18))","(True, 4.23)"
2023-10-13 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.93)"
2023-10-13 16:00:00,"(np.True_, np.float64(0.38))","(True, 4.44)"
2023-10-14 04:00:00,"(np.True_, np.float64(6.96))","(False, 12.0)"
2023-10-14 16:00:00,"(np.True_, np.float64(6.71))","(True, 2.83)"
2023-10-15 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.95)"
2023-10-15 16:00:00,"(np.True_, np.float64(5.4))","(True, 4.4)"
2023-10-16 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.19)"
2023-10-16 16:00:00,"(np.True_, np.float64(2.82))","(True, 4.57)"
2023-10-17 04:00:00,"(np.True_, np.float64(4.16))","(True, 4.42)"
2023-10-17 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-10-18 04:00:00,"(np.True_, np.float64(4.21))","(True, 2.65)"
2023-10-18 16:00:00,"(np.True_, np.float64(7.74))","(True, 0.74)"
2023-10-19 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.11)"
2023-10-19 16:00:00,"(np.True_, np.float64(7.04))","(True, 4.26)"
2023-10-20 04:00:00,"(np.True_, np.float64(2.51))","(True, 7.52)"
2023-10-20 16:00:00,"(np.True_, np.float64(6.19))","(True, 6.97)"
2023-10-21 04:00:00,"(np.False_, np.float64(12.0))","(True, 3.92)"
2023-10-21 16:00:00,"(np.False_, np.float64(12.0))","(True, 3.88)"
2023-10-22 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.16)"
2023-10-22 16:00:00,"(np.True_, np.float64(7.19))","(True, 7.11)"
2023-10-23 04:00:00,"(np.True_, np.float64(6.27))","(True, 3.99)"
2023-10-23 16:00:00,"(np.True_, np.float64(3.2))","(True, 3.75)"
2023-10-24 04:00:00,"(np.True_, np.float64(3.43))","(True, 3.88)"
2023-10-24 16:00:00,"(np.True_, np.float64(7.12))","(True, 5.25)"
2023-10-25 04:00:00,"(np.True_, np.float64(3.9))","(True, 5.27)"
2023-10-25 16:00:00,"(np.True_, np.float64(4.18))","(True, 6.24)"
2023-10-26 04:00:00,"(np.True_, np.float64(4.26))","(True, 4.12)"
2023-10-26 16:00:00,"(np.True_, np.float64(3.88))","(True, 3.39)"
2023-10-27 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.89)"
2023-10-27 16:00:00,"(np.True_, np.float64(2.83))","(True, 4.13)"
2023-10-28 04:00:00,"(np.True_, np.float64(4.83))","(True, 4.58)"
2023-10-28 16:00:00,"(np.True_, np.float64(5.98))","(True, 3.88)"
2023-10-29 04:00:00,"(np.True_, np.float64(4.83))","(True, 6.34)"
2023-10-29 16:00:00,"(np.True_, np.float64(4.92))","(False, 12.0)"
2023-10-30 04:00:00,"(np.True_, np.float64(5.48))","(True, 5.76)"
2023-10-30 16:00:00,"(np.True_, np.float64(3.32))","(True, 3.9)"
2023-10-31 04:00:00,"(np.True_, np.float64(4.32))","(True, 3.9)"
2023-10-31 16:00:00,"(np.True_, np.float64(5.75))","(True, 4.21)"
2023-11-01 04:00:00,"(np.True_, np.float64(4.32))","(True, 4.3)"
2023-11-01 16:00:00,"(np.True_, np.float64(5.9))","(True, 4.27)"
2023-11-02 04:00:00,"(np.True_, np.float64(4.32))","(True, 4.07)"
2023-11-02 16:00:00,"(np.True_, np.float64(5.8))","(True, 6.46)"
2023-11-03 04:00:00,"(np.False_, np.float64(12.0))","(True, 6.14)"
2023-11-03 16:00:00,"(np.True_, np.float64(6.04))","(False, 12.0)"
2023-11-04 04:00:00,"(np.True_, np.float64(3.22))","(True, 5.28)"
2023-11-04 16:00:00,"(np.True_, np.float64(4.58))","(True, 4.22)"
2023-11-05 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.16)"
2023-11-05 16:00:00,"(np.True_, np.float64(5.23))","(True, 5.55)"
2023-11-06 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-06 16:00:00,"(np.True_, np.float64(2.92))","(True, 3.89)"
2023-11-07 04:00:00,"(np.True_, np.float64(4.1))","(True, 4.14)"
2023-11-07 16:00:00,"(np.True_, np.float64(6.93))","(True, 3.46)"
2023-11-08 04:00:00,"(np.True_, np.float64(3.92))","(True, 4.15)"
2023-11-08 16:00:00,"(np.False_, np.float64(12.0))","(True, 4.24)"
2023-11-09 04:00:00,"(np.True_, np.float64(3.83))","(True, 4.12)"
2023-11-09 16:00:00,"(np.True_, np.float64(4.0))","(True, 6.36)"
2023-11-10 04:00:00,"(np.True_, np.float64(3.96))","(True, 4.93)"
2023-11-10 16:00:00,"(np.False_, np.float64(12.0))","(True, 7.11)"
2023-11-11 04:00:00,"(np.True_, np.float64(4.02))","(False, 12.0)"
2023-11-11 16:00:00,"(np.True_, np.float64(6.34))","(True, 2.93)"
2023-11-12 04:00:00,"(np.False_, np.float64(12.0))","(True, 4.28)"
2023-11-12 16:00:00,"(np.True_, np.float64(5.19))","(False, 12.0)"
2023-11-13 04:00:00,"(np.True_, np.float64(7.58))","(True, 2.9)"
2023-11-13 16:00:00,"(np.True_, np.float64(2.75))","(False, 12.0)"
2023-11-14 04:00:00,"(np.True_, np.float64(4.14))","(True, 3.84)"
2023-11-14 16:00:00,"(np.True_, np.float64(6.37))","(True, 6.25)"
2023-11-15 04:00:00,"(np.True_, np.float64(4.43))","(True, 4.18)"
2023-11-15 16:00:00,"(np.True_, np.float64(5.69))","(True, 2.99)"
2023-11-16 04:00:00,"(np.True_, np.float64(4.28))","(True, 3.89)"
2023-11-16 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)"
2023-11-17 04:00:00,"(np.False_, np.float64(12.0))","(True, 5.19)"
2023-11-17 16:00:00,"(np.False_, np.float64(12.0))","(True, 6.39)"
2023-11-18 04:00:00,"(np.True_, np.float64(6.95))","(False, 12.0)"
2023-11-18 16:00:00,"(np.True_, np.float64(8.87))","(True, 3.21)"
2023-11-19 04:00:00,"(np.True_, np.float64(3.7))","(False, 12.0)"
2023-11-19 16:00:00,"(np.True_, np.float64(8.8))","(True, 6.18)"
2023-11-20 04:00:00,"(np.True_, np.float64(6.16))","(True, 4.25)"
