decision_time,true_result,sim_1
2023-11-05 04:00:00,"(True, 5.65)","(True, 6.72)"
2023-11-05 16:00:00,"(True, 5.39)","(True, 5.94)"
2023-11-06 04:00:00,"(True, 8.11)","(False, 12.0)"
2023-11-06 16:00:00,"(True, 6.09)","(True, 4.47)"
2023-11-07 04:00:00,"(True, 2.47)","(True, 7.39)"
2023-11-07 16:00:00,"(True, 6.3)","(True, 10.31)"
2023-11-08 04:00:00,"(True, 4.41)","(True, 2.18)"
2023-11-08 16:00:00,"(True, 0.38)","(True, 5.99)"
2023-11-09 04:00:00,"(True, 2.5)","(False, 12.0)"
2023-11-09 16:00:00,"(True, 4.67)","(True, 11.05)"
2023-11-10 04:00:00,"(True, 8.95)","(True, 6.13)"
2023-11-10 16:00:00,"(True, 6.19)","(True, 9.36)"
2023-11-11 04:00:00,"(True, 9.63)","(False, 12.0)"
2023-11-11 16:00:00,"(False, 12.0)","(True, 6.47)"
2023-11-12 04:00:00,"(True, 5.04)","(False, 12.0)"
2023-11-12 16:00:00,"(True, 6.73)","(True, 6.46)"
2023-11-13 04:00:00,"(True, 10.11)","(True, 6.21)"
2023-11-13 16:00:00,"(True, 6.25)","(False, 12.0)"
2023-11-14 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-14 16:00:00,"(True, 7.76)","(True, 6.77)"
2023-11-15 04:00:00,"(True, 2.46)","(True, 5.53)"
2023-11-15 16:00:00,"(True, 5.74)","(True, 6.27)"
2023-11-16 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-16 16:00:00,"(True, 5.18)","(True, 8.82)"
2023-11-17 04:00:00,"(True, 11.48)","(True, 6.14)"
2023-11-17 16:00:00,"(True, 6.72)","(True, 6.31)"
2023-11-18 04:00:00,"(False, 12.0)","(False, 12.0)"
2023-11-18 16:00:00,"(True, 6.21)","(True, 10.92)"
2023-11-19 04:00:00,"(False, 12.0)","(True, 5.09)"
2023-11-19 16:00:00,"(True, 7.13)","(True, 6.86)"
2023-11-20 04:00:00,"(True, 9.37)","(True, 5.11)"
2023-11-20 16:00:00,"(True, 6.76)","(True, 6.73)"
